time, x, y, centre_left_distance, centre_right_distance, nu
5870, -0.000116945, 722.184, 450, 150, 75
5880, -0.000116945, 722.739, 450, 150, 75
5890, -0.000116945, 723.263, 450, 150, 75
5900, -0.000116945, 723.749, 450, 150, 75
5910, -0.000116945, 724.258, 450, 150, 75
5920, -0.000116945, 724.891, 450, 150, 75
5930, -0.000116945, 725.44, 450, 150, 75
5940, -0.000116945, 725.911, 450, 150, 75
5950, -0.000116945, 726.292, 450, 150, 75
5960, -0.000116945, 726.644, 450, 150, 75
5970, -0.000116945, 726.831, 450, 150, 75
5980, -0.000116945, 727.065, 450, 150, 75
5990, -0.000116945, 727.224, 450, 150, 75
6000, -0.000116945, 727.368, 450, 150, 75
6010, -0.000116945, 727.41, 450, 150, 75
6020, -0.000116945, 727.307, 450, 150, 75
6030, -0.000116945, 727.22, 450, 150, 75
6040, -0.000116945, 726.987, 450, 150, 75
6050, -0.000116945, 726.813, 450, 150, 75
6060, -0.000116945, 726.478, 450, 150, 75
6070, -0.000116945, 725.933, 450, 150, 75
6080, -0.000116945, 725.448, 450, 150, 75
6090, -0.000116945, 724.932, 450, 150, 75
6100, -0.000116945, 724.22, 450, 150, 75
6110, -0.000116945, 723.424, 450, 150, 75
6120, -0.000116945, 722.393, 450, 150, 75
6130, -0.000116945, 721.839, 450, 150, 75
6140, -0.000116945, 721.461, 450, 150, 75
6150, -0.000116945, 721.138, 450, 150, 75
6160, -0.000116945, 720.725, 450, 150, 75
6170, -0.000116945, 720.216, 450, 150, 75
6180, -0.000116945, 719.62, 450, 150, 75
6190, -0.000116945, 719.366, 450, 150, 75
6200, -0.000116945, 719.605, 450, 150, 75
6210, -0.000116945, 720.148, 450, 150, 75
6220, -0.000116945, 720.502, 450, 150, 75
6230, -0.000116945, 720.955, 450, 150, 75
6240, -0.000116945, 721.486, 450, 150, 75
6250, -0.000116945, 721.749, 450, 150, 75
6260, -0.000116945, 721.912, 450, 150, 75
6270, -0.000116945, 722.03, 450, 150, 75
6280, -0.000116945, 721.873, 450, 150, 75
6290, -0.000116945, 721.344, 450, 150, 75
6300, -0.000116945, 721.206, 450, 150, 75
6310, -0.000116945, 720.674, 450, 150, 75
6320, -0.000116945, 720.24, 450, 150, 75
6330, -0.000116945, 719.945, 450, 150, 75
6340, -0.000116945, 719.875, 450, 150, 75
6350, -0.000116945, 719.359, 450, 150, 75
6360, -0.000116945, 718.939, 450, 150, 75
6370, -0.000116945, 718.751, 450, 150, 75
6380, -0.000116945, 718.63, 450, 150, 75
6390, -0.000116945, 718.601, 450, 150, 75
6400, -0.000116945, 718.832, 450, 150, 75
6410, -0.000116945, 719.006, 450, 150, 75
6420, -0.000116945, 719.023, 450, 150, 75
6430, -0.000116945, 718.848, 450, 150, 75
6440, -0.000116945, 718.921, 450, 150, 75
6450, -0.000116945, 719.256, 450, 150, 75
6460, -0.000116945, 719.231, 450, 150, 75
6470, -0.000116945, 719.149, 450, 150, 75
6480, -0.000116945, 719.243, 450, 150, 75
6490, -0.000116945, 719.499, 450, 150, 75
6500, -0.000116945, 719.464, 450, 150, 75
6510, -0.000116945, 719.457, 450, 150, 75
6520, -0.000116945, 719.532, 450, 150, 75
6530, -0.000116945, 719.724, 450, 150, 75
6540, -0.000116945, 720.057, 450, 150, 75
6550, -0.000116945, 720.25, 450, 150, 75
6560, -0.000116945, 720.506, 450, 150, 75
6570, -0.000116945, 720.744, 450, 150, 75
6580, -0.000116945, 721.167, 450, 150, 75
6590, -0.000116945, 721.339, 450, 150, 75
6600, -0.000116945, 721.678, 450, 150, 75
6610, -0.000116945, 721.94, 450, 150, 75
6620, -0.000116945, 721.906, 450, 150, 75
6630, -0.000116945, 721.83, 450, 150, 75
6640, -0.000116945, 721.507, 450, 150, 75
6650, -0.000116945, 721.242, 450, 150, 75
6660, -0.000116945, 721.053, 450, 150, 75
6670, -0.000116945, 720.896, 450, 150, 75
6680, -0.000116945, 720.626, 450, 150, 75
6690, -0.000116945, 720.343, 450, 150, 75
6700, -0.000116945, 720.153, 450, 150, 75
6710, -0.000116945, 720.041, 450, 150, 75
6720, -0.000116945, 719.969, 450, 150, 75
6730, -0.000116945, 720.065, 450, 150, 75
6740, -0.000116945, 719.616, 450, 150, 75
6750, -0.000116945, 719.103, 450, 150, 75
6760, -0.000116945, 718.784, 450, 150, 75
6770, -0.000116945, 718.431, 450, 150, 75
6780, -0.000116945, 718.007, 450, 150, 75
6790, -0.000116945, 717.672, 450, 150, 75
6800, -0.000116945, 717.595, 450, 150, 75
6810, -0.000116945, 717.422, 450, 150, 75
6820, -0.000116945, 717.178, 450, 150, 75
6830, -0.000116945, 717.04, 450, 150, 75
6840, -0.000116945, 717.176, 450, 150, 75
6850, -0.000116945, 717.359, 450, 150, 75
6860, -0.000116945, 717.485, 450, 150, 75
6870, -0.000116945, 717.652, 450, 150, 75
6880, -0.000116945, 717.571, 450, 150, 75
6890, -0.000116945, 717.345, 450, 150, 75
6900, -0.000116945, 717.07, 450, 150, 75
6910, -0.000116945, 716.815, 450, 150, 75
6920, -0.000116945, 716.622, 450, 150, 75
6930, -0.000116945, 716.849, 450, 150, 75
6940, -0.000116945, 717.031, 450, 150, 75
6950, -0.000116945, 717.165, 450, 150, 75
6960, -0.000116945, 717.009, 450, 150, 75
6970, -0.000116945, 716.965, 450, 150, 75
6980, -0.000116945, 716.796, 450, 150, 75
6990, -0.000116945, 716.524, 450, 150, 75
7000, -0.000116945, 716.471, 450, 150, 75
7010, -0.000116945, 716.256, 450, 150, 75
7020, -0.000116945, 716.206, 450, 150, 75
7030, -0.000116945, 716.28, 450, 150, 75
7040, -0.000116945, 716.256, 450, 150, 75
7050, -0.000116945, 716.287, 450, 150, 75
7060, -0.000116945, 716.478, 450, 150, 75
7070, -0.000116945, 716.649, 450, 150, 75
7080, -0.000116945, 716.74, 450, 150, 75
7090, -0.000116945, 716.423, 450, 150, 75
7100, -0.000116945, 716.164, 450, 150, 75
7110, -0.000116945, 716.267, 450, 150, 75
7120, -0.000116945, 716.6, 450, 150, 75
7130, -0.000116945, 716.735, 450, 150, 75
7140, -0.000116945, 716.493, 450, 150, 75
7150, -0.000116945, 715.948, 450, 150, 75
7160, -0.000116945, 715.402, 450, 150, 75
7170, -0.000116945, 714.751, 450, 150, 75
7180, -0.000116945, 714.134, 450, 150, 75
7190, -0.000116945, 713.347, 450, 150, 75
7200, -0.000116945, 712.784, 450, 150, 75
7210, -0.000116945, 712.358, 450, 150, 75
7220, -0.000116945, 711.79, 450, 150, 75
7230, -0.000116945, 711.302, 450, 150, 75
7240, -0.000116945, 711.066, 450, 150, 75
7250, -0.000116945, 710.791, 450, 150, 75
7260, -0.000116945, 710.628, 450, 150, 75
7270, -0.000116945, 710.599, 450, 150, 75
7280, -0.000116945, 710.853, 450, 150, 75
7290, -0.000116945, 711.129, 450, 150, 75
7300, -0.000116945, 711.522, 450, 150, 75
7310, -0.000116945, 711.795, 450, 150, 75
7320, -0.000116945, 712.084, 450, 150, 75
7330, -0.000116945, 712.145, 450, 150, 75
7340, -0.000116945, 711.998, 450, 150, 75
7350, -0.000116945, 711.639, 450, 150, 75
7360, -0.000116945, 711.174, 450, 150, 75
7370, -0.000116945, 710.772, 450, 150, 75
7380, -0.000116945, 710.35, 450, 150, 75
7390, -0.000116945, 710.034, 450, 150, 75
7400, -0.000116945, 709.83, 450, 150, 75
7410, -0.000116945, 709.884, 450, 150, 75
7420, -0.000116945, 709.719, 450, 150, 75
7430, -0.000116945, 709.467, 450, 150, 75
7440, -0.000116945, 708.968, 450, 150, 75
7450, -0.000116945, 708.246, 450, 150, 75
7460, -0.000116945, 707.486, 450, 150, 75
7470, -0.000116945, 706.951, 450, 150, 75
7480, -0.000116945, 706.47, 450, 150, 75
7490, -0.000116945, 706.112, 450, 150, 75
7500, -0.000116945, 706.044, 450, 150, 75
7510, -0.000116945, 705.882, 450, 150, 75
7520, -0.000116945, 705.885, 450, 150, 75
7530, -0.000116945, 705.862, 450, 150, 75
7540, -0.000116945, 705.557, 450, 150, 75
7550, -0.000116945, 705.079, 450, 150, 75
7560, -0.000116945, 704.522, 450, 150, 75
7570, -0.000116945, 704.347, 450, 150, 75
7580, -0.000116945, 704.438, 450, 150, 75
7590, -0.000116945, 704.434, 450, 150, 75
7600, -0.000116945, 704.662, 450, 150, 75
7610, -0.000116945, 704.921, 450, 150, 75
7620, -0.000116945, 705.33, 450, 150, 75
7630, -0.000116945, 705.966, 450, 150, 75
7640, -0.000116945, 706.575, 450, 150, 75
7650, -0.000116945, 707.09, 450, 150, 75
7660, -0.000116945, 707.812, 450, 150, 75
7670, -0.000116945, 708.576, 450, 150, 75
7680, -0.000116945, 709.007, 450, 150, 75
7690, -0.000116945, 709.446, 450, 150, 75
7700, -0.000116945, 709.816, 450, 150, 75
7710, -0.000116945, 710.141, 450, 150, 75
7720, -0.000116945, 710.469, 450, 150, 75
7730, -0.000116945, 710.677, 450, 150, 75
7740, -0.000116945, 710.929, 450, 150, 75
7750, -0.000116945, 711.19, 450, 150, 75
7760, -0.000116945, 711.675, 450, 150, 75
7770, -0.000116945, 712.285, 450, 150, 75
7780, -0.000116945, 713, 450, 150, 75
7790, -0.000116945, 713.596, 450, 150, 75
7800, -0.000116945, 713.936, 450, 150, 75
7810, -0.000116945, 714.112, 450, 150, 75
7820, -0.000116945, 714.16, 450, 150, 75
7830, -0.000116945, 714.15, 450, 150, 75
7840, -0.000116945, 714.086, 450, 150, 75
7850, -0.000116945, 714.202, 450, 150, 75
7860, -0.000116945, 714.271, 450, 150, 75
7870, -0.000116945, 714.572, 450, 150, 75
7880, -0.000116945, 714.947, 450, 150, 75
7890, -0.000116945, 715.239, 450, 150, 75
7900, -0.000116945, 715.426, 450, 150, 75
7910, -0.000116945, 715.516, 450, 150, 75
7920, -0.000116945, 715.786, 450, 150, 75
7930, -0.000116945, 715.778, 450, 150, 75
7940, -0.000116945, 715.706, 450, 150, 75
7950, -0.000116945, 715.84, 450, 150, 75
7960, -0.000116945, 715.828, 450, 150, 75
7970, -0.000116945, 715.564, 450, 150, 75
7980, -0.000116945, 715.161, 450, 150, 75
7990, -0.000116945, 714.989, 450, 150, 75
8000, -0.000116945, 714.966, 450, 150, 75
8010, -0.000116945, 714.9, 450, 150, 75
8020, -0.000116945, 714.689, 450, 150, 75
8030, -0.000116945, 714.797, 450, 150, 75
8040, -0.000116945, 714.466, 450, 150, 75
8050, -0.000116945, 714.056, 450, 150, 75
8060, -0.000116945, 713.774, 450, 150, 75
8070, -0.000116945, 713.487, 450, 150, 75
8080, -0.000116945, 713.277, 450, 150, 75
8090, -0.000116945, 713.069, 450, 150, 75
8100, -0.000116945, 712.914, 450, 150, 75
8110, -0.000116945, 713.146, 450, 150, 75
8120, -0.000116945, 713.287, 450, 150, 75
8130, -0.000116945, 713.088, 450, 150, 75
8140, -0.000116945, 713.416, 450, 150, 75
8150, -0.000116945, 713.711, 450, 150, 75
8160, -0.000116945, 714.002, 450, 150, 75
8170, -0.000116945, 714.13, 450, 150, 75
8180, -0.000116945, 714.271, 450, 150, 75
8190, -0.000116945, 714.333, 450, 150, 75
8200, -0.000116945, 714.373, 450, 150, 75
8210, -0.000116945, 714.552, 450, 150, 75
8220, -0.000116945, 714.667, 450, 150, 75
8230, -0.000116945, 714.766, 450, 150, 75
8240, -0.000116945, 714.83, 450, 150, 75
8250, -0.000116945, 714.924, 450, 150, 75
8260, -0.000116945, 714.964, 450, 150, 75
8270, -0.000116945, 715.174, 450, 150, 75
8280, -0.000116945, 715.405, 450, 150, 75
8290, -0.000116945, 715.572, 450, 150, 75
8300, -0.000116945, 715.776, 450, 150, 75
8310, -0.000116945, 715.663, 450, 150, 75
8320, -0.000116945, 715.983, 450, 150, 75
8330, -0.000116945, 716.1, 450, 150, 75
8340, -0.000116945, 716.488, 450, 150, 75
8350, -0.000116945, 716.995, 450, 150, 75
8360, -0.000116945, 717.483, 450, 150, 75
8370, -0.000116945, 718.317, 450, 150, 75
8380, -0.000116945, 719.307, 450, 150, 75
8390, -0.000116945, 720.221, 450, 150, 75
8400, -0.000116945, 721.126, 450, 150, 75
8410, -0.000116945, 722.134, 450, 150, 75
8420, -0.000116945, 722.864, 450, 150, 75
8430, -0.000116945, 723.526, 450, 150, 75
8440, -0.000116945, 724.128, 450, 150, 75
8450, -0.000116945, 724.457, 450, 150, 75
8460, -0.000116945, 724.339, 450, 150, 75
8470, -0.000116945, 723.923, 450, 150, 75
8480, -0.000116945, 723.68, 450, 150, 75
8490, -0.000116945, 723.316, 450, 150, 75
8500, -0.000116945, 722.946, 450, 150, 75
8510, -0.000116945, 722.686, 450, 150, 75
8520, -0.000116945, 722.952, 450, 150, 75
8530, -0.000116945, 723.61, 450, 150, 75
8540, -0.000116945, 724.337, 450, 150, 75
8550, -0.000116945, 725.061, 450, 150, 75
8560, -0.000116945, 725.835, 450, 150, 75
8570, -0.000116945, 726.677, 450, 150, 75
8580, -0.000116945, 727.693, 450, 150, 75
8590, -0.000116945, 728.483, 450, 150, 75
8600, -0.000116945, 728.833, 450, 150, 75
8610, -0.000116945, 728.975, 450, 150, 75
8620, -0.000116945, 728.575, 450, 150, 75
8630, -0.000116945, 727.828, 450, 150, 75
8640, -0.000116945, 727.153, 450, 150, 75
8650, -0.000116945, 726.829, 450, 150, 75
8660, -0.000116945, 726.633, 450, 150, 75
8670, -0.000116945, 726.633, 450, 150, 75
8680, -0.000116945, 726.748, 450, 150, 75
8690, -0.000116945, 726.9, 450, 150, 75
8700, -0.000116945, 726.941, 450, 150, 75
8710, -0.000116945, 726.994, 450, 150, 75
8720, -0.000116945, 727.149, 450, 150, 75
8730, -0.000116945, 727.015, 450, 150, 75
8740, -0.000116945, 726.875, 450, 150, 75
8750, -0.000116945, 726.442, 450, 150, 75
8760, -0.000116945, 726.013, 450, 150, 75
8770, -0.000116945, 725.697, 450, 150, 75
8780, -0.000116945, 725.499, 450, 150, 75
8790, -0.000116945, 725.435, 450, 150, 75
8800, -0.000116945, 725.333, 450, 150, 75
8810, -0.000116945, 725.565, 450, 150, 75
8820, -0.000116945, 725.808, 450, 150, 75
8830, -0.000116945, 725.836, 450, 150, 75
8840, -0.000116945, 725.641, 450, 150, 75
8850, -0.000116945, 725.21, 450, 150, 75
8860, -0.000116945, 724.522, 450, 150, 75
8870, -0.000116945, 723.498, 450, 150, 75
8880, -0.000116945, 722.204, 450, 150, 75
8890, -0.000116945, 721.427, 450, 150, 75
8900, -0.000116945, 720.683, 450, 150, 75
8910, -0.000116945, 720.214, 450, 150, 75
8920, -0.000116945, 719.909, 450, 150, 75
8930, -0.000116945, 719.906, 450, 150, 75
8940, -0.000116945, 720.099, 450, 150, 75
8950, -0.000116945, 720.372, 450, 150, 75
8960, -0.000116945, 720.72, 450, 150, 75
8970, -0.000116945, 720.986, 450, 150, 75
8980, -0.000116945, 720.882, 450, 150, 75
8990, -0.000116945, 720.851, 450, 150, 75
9000, -0.000116945, 720.86, 450, 150, 75
9010, -0.000116945, 720.909, 450, 150, 75
9020, -0.000116945, 720.578, 450, 150, 75
9030, -0.000116945, 720.202, 450, 150, 75
9040, -0.000116945, 719.682, 450, 150, 75
9050, -0.000116945, 719.3, 450, 150, 75
9060, -0.000116945, 718.705, 450, 150, 75
9070, -0.000116945, 718.203, 450, 150, 75
9080, -0.000116945, 718.052, 450, 150, 75
9090, -0.000116945, 718.173, 450, 150, 75
9100, -0.000116945, 718.18, 450, 150, 75
9110, -0.000116945, 718.252, 450, 150, 75
9120, -0.000116945, 718.401, 450, 150, 75
9130, -0.000116945, 718.875, 450, 150, 75
9140, -0.000116945, 719.196, 450, 150, 75
9150, -0.000116945, 719.347, 450, 150, 75
9160, -0.000116945, 719.636, 450, 150, 75
9170, -0.000116945, 719.966, 450, 150, 75
9180, -0.000116945, 720.15, 450, 150, 75
9190, -0.000116945, 720.079, 450, 150, 75
9200, -0.000116945, 719.936, 450, 150, 75
9210, -0.000116945, 720.159, 450, 150, 75
9220, -0.000116945, 720.326, 450, 150, 75
9230, -0.000116945, 719.93, 450, 150, 75
9240, -0.000116945, 719.314, 450, 150, 75
9250, -0.000116945, 718.549, 450, 150, 75
9260, -0.000116945, 717.889, 450, 150, 75
9270, -0.000116945, 716.904, 450, 150, 75
9280, -0.000116945, 716.188, 450, 150, 75
9290, -0.000116945, 715.596, 450, 150, 75
9300, -0.000116945, 714.93, 450, 150, 75
9310, -0.000116945, 714.353, 450, 150, 75
9320, -0.000116945, 713.551, 450, 150, 75
9330, -0.000116945, 712.766, 450, 150, 75
9340, -0.000116945, 712.205, 450, 150, 75
9350, -0.000116945, 711.588, 450, 150, 75
9360, -0.000116945, 710.83, 450, 150, 75
9370, -0.000116945, 709.793, 450, 150, 75
9380, -0.000116945, 708.787, 450, 150, 75
9390, -0.000116945, 707.804, 450, 150, 75
9400, -0.000116945, 706.96, 450, 150, 75
9410, -0.000116945, 706.17, 450, 150, 75
9420, -0.000116945, 705.426, 450, 150, 75
9430, -0.000116945, 704.771, 450, 150, 75
9440, -0.000116945, 703.946, 450, 150, 75
9450, -0.000116945, 703.264, 450, 150, 75
9460, -0.000116945, 702.692, 450, 150, 75
9470, -0.000116945, 702.077, 450, 150, 75
9480, -0.000116945, 701.591, 450, 150, 75
9490, -0.000116945, 701.534, 450, 150, 75
9500, -0.000116945, 701.844, 450, 150, 75
9510, -0.000116945, 702.073, 450, 150, 75
9520, -0.000116945, 702.38, 450, 150, 75
9530, -0.000116945, 702.878, 450, 150, 75
9540, -0.000116945, 703.298, 450, 150, 75
9550, -0.000116945, 703.727, 450, 150, 75
9560, -0.000116945, 704.311, 450, 150, 75
9570, -0.000116945, 705.119, 450, 150, 75
9580, -0.000116945, 705.809, 450, 150, 75
9590, -0.000116945, 706.604, 450, 150, 75
9600, -0.000116945, 707.295, 450, 150, 75
9610, -0.000116945, 708.199, 450, 150, 75
9620, -0.000116945, 709.029, 450, 150, 75
9630, -0.000116945, 709.74, 450, 150, 75
9640, -0.000116945, 710.43, 450, 150, 75
9650, -0.000116945, 710.794, 450, 150, 75
9660, -0.000116945, 711.177, 450, 150, 75
9670, -0.000116945, 711.612, 450, 150, 75
9680, -0.000116945, 712.071, 450, 150, 75
9690, -0.000116945, 712.754, 450, 150, 75
9700, -0.000116945, 713.666, 450, 150, 75
9710, -0.000116945, 714.456, 450, 150, 75
9720, -0.000116945, 715.211, 450, 150, 75
9730, -0.000116945, 715.942, 450, 150, 75
9740, -0.000116945, 716.774, 450, 150, 75
9750, -0.000116945, 717.251, 450, 150, 75
9760, -0.000116945, 717.621, 450, 150, 75
9770, -0.000116945, 717.869, 450, 150, 75
9780, -0.000116945, 718.466, 450, 150, 75
9790, -0.000116945, 719.2, 450, 150, 75
9800, -0.000116945, 719.541, 450, 150, 75
9810, -0.000116945, 719.879, 450, 150, 75
9820, -0.000116945, 720.403, 450, 150, 75
9830, -0.000116945, 721.097, 450, 150, 75
9840, -0.000116945, 721.713, 450, 150, 75
9850, -0.000116945, 722.43, 450, 150, 75
9860, -0.000116945, 722.938, 450, 150, 75
9870, -0.000116945, 723.395, 450, 150, 75
9880, -0.000116945, 723.685, 450, 150, 75
9890, -0.000116945, 723.433, 450, 150, 75
9900, -0.000116945, 722.907, 450, 150, 75
9910, -0.000116945, 722.42, 450, 150, 75
9920, -0.000116945, 722.01, 450, 150, 75
9930, -0.000116945, 721.998, 450, 150, 75
9940, -0.000116945, 722.068, 450, 150, 75
9950, -0.000116945, 722.193, 450, 150, 75
9960, -0.000116945, 722.262, 450, 150, 75
9970, -0.000116945, 722.008, 450, 150, 75
9980, -0.000116945, 722.042, 450, 150, 75
9990, -0.000116945, 722.059, 450, 150, 75
10, -0.062587, 501.14, 450, 150, 75
20, -0.062587, 501.967, 450, 150, 75
30, -0.062587, 502.394, 450, 150, 75
40, -0.062587, 503.607, 450, 150, 75
50, -0.062587, 504.662, 450, 150, 75
60, -0.062587, 505.301, 450, 150, 75
70, -0.062587, 506.167, 450, 150, 75
80, -0.062587, 506.815, 450, 150, 75
90, -0.062587, 507.344, 450, 150, 75
100, -0.062587, 508.071, 450, 150, 75
110, -0.062587, 508.624, 450, 150, 75
120, -0.062587, 509.274, 450, 150, 75
130, -0.062587, 510.072, 450, 150, 75
140, -0.062587, 510.097, 450, 150, 75
150, -0.062587, 509.139, 450, 150, 75
160, -0.062587, 507.851, 450, 150, 75
170, -0.062587, 506.297, 450, 150, 75
180, -0.062587, 504.703, 450, 150, 75
190, -0.062587, 502.774, 450, 150, 75
200, -0.062587, 500.816, 450, 150, 75
210, -0.062587, 499.325, 450, 150, 75
220, -0.062587, 497.859, 450, 150, 75
230, -0.062587, 496.491, 450, 150, 75
240, -0.062587, 494.892, 450, 150, 75
250, -0.062587, 493.275, 450, 150, 75
260, -0.062587, 491.648, 450, 150, 75
270, -0.062587, 489.942, 450, 150, 75
280, -0.062587, 488.247, 450, 150, 75
290, -0.062587, 486.403, 450, 150, 75
300, -0.062587, 484.025, 450, 150, 75
310, -0.062587, 481.499, 450, 150, 75
320, -0.062587, 478.743, 450, 150, 75
330, -0.062587, 476.38, 450, 150, 75
340, -0.062587, 474.877, 450, 150, 75
350, -0.062587, 474.215, 450, 150, 75
360, -0.062587, 473.413, 450, 150, 75
370, -0.062587, 472.19, 450, 150, 75
380, -0.062587, 470.75, 450, 150, 75
390, -0.062587, 468.818, 450, 150, 75
400, -0.062587, 466.974, 450, 150, 75
410, -0.062587, 465.497, 450, 150, 75
420, -0.062587, 464.788, 450, 150, 75
430, -0.062587, 463.393, 450, 150, 75
440, -0.062587, 461.686, 450, 150, 75
450, -0.062587, 460.675, 450, 150, 75
460, -0.062587, 459.712, 450, 150, 75
470, -0.062587, 458.815, 450, 150, 75
480, -0.062587, 457.592, 450, 150, 75
490, -0.062587, 455.928, 450, 150, 75
500, -0.062587, 453.492, 450, 150, 75
510, -0.062587, 451.273, 450, 150, 75
520, -0.062587, 449.199, 450, 150, 75
530, -0.062587, 447, 450, 150, 75
540, -0.062587, 445.428, 450, 150, 75
550, -0.062587, 443.818, 450, 150, 75
560, -0.062587, 442.182, 450, 150, 75
570, -0.062587, 440.187, 450, 150, 75
580, -0.062587, 439.101, 450, 150, 75
